Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Nicolas Batum,Portland,5,0,0,3,7-13,1-2,44:08,2,4,+18,18,2,3-7,5,2
LaMarcus Aldridge,Portland,2,3,2,9,11-25,5-6,42:59,3,3,+10,27,0,0-0,12,3
Robin Lopez,Portland,3,0,1,7,5-8,2-2,38:38,6,4,-12,12,1,0-0,13,0
Damian Lillard,Portland,7,0,1,1,6-21,11-12,40:54,1,1,-2,23,3,0-7,2,2
Wesley Matthews,Portland,2,0,1,4,5-13,3-4,40:14,1,2,+5,14,1,1-5,5,0
Mo Williams,Portland,3,0,0,2,3-10,0-0,25:31,1,4,+7,8,0,2-5,3,0
Joel Freeland,Portland,1,0,0,4,2-3,0-0,14:29,1,2,+3,4,0,0-0,5,2
Dorell Wright,Portland,0,0,0,1,1-2,0-0,13:25,0,0,-11,3,2,1-2,1,0
Thomas Robinson,Portland,1,0,0,1,1-4,0-0,4:42,0,1,-8,2,0,0-0,1,1
Josh Smith,Detroit,4,1,0,5,13-17,5-6,45:33,2,4,+0,31,1,0-2,7,1
Greg Monroe,Detroit,1,1,3,3,7-14,3-4,38:32,4,4,-14,17,1,0-0,7,4
Andre Drummond,Detroit,0,3,0,8,6-15,1-5,43:35,6,5,+7,13,3,0-1,14,2
Brandon Jennings,Detroit,10,0,0,7,6-16,2-3,45:21,1,3,-7,15,0,1-4,8,2
Kentavious Caldwell-Pope,Detroit,0,0,0,5,1-5,2-3,21:00,1,2,+14,5,0,1-2,6,0
Rodney Stuckey,Detroit,0,0,0,3,7-18,3-4,37:00,1,0,-12,17,0,0-1,4,2
Chauncey Billups,Detroit,4,0,0,3,2-6,2-2,16:37,1,0,+16,6,0,0-3,4,1
Kyle Singler,Detroit,0,0,0,1,2-3,0-0,14:28,2,4,-10,5,0,1-2,3,2
Josh Harrellson,Detroit,0,0,0,0,0-0,0-0,2:54,0,0,-4,0,0,0-0,0,0
