Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Chandler Parsons,Houston,4,0,2,8,7-15,0-2,41:17,0,2,-9,16,1,2-7,8,2
Donatas Motiejunas,Houston,0,0,0,1,0-2,0-0,8:26,1,4,-6,0,0,0-0,2,0
Omer Asik,Houston,0,2,1,17,5-8,2-6,35:42,6,1,-8,12,1,0-0,23,3
James Harden,Houston,9,0,0,0,4-10,16-16,36:06,1,2,-17,26,2,2-6,1,4
Jeremy Lin,Houston,1,0,1,3,6-14,2-2,32:55,1,0,-14,16,1,2-4,4,2
Francisco Garcia,Houston,3,1,1,2,4-9,0-0,25:32,0,2,+9,10,0,2-5,2,0
Isaiah Canaan,Houston,0,0,0,1,1-8,0-0,23:10,0,1,-1,2,0,0-4,1,2
Omri Casspi,Houston,0,0,0,1,3-10,0-0,22:15,1,2,-5,7,0,1-5,2,0
Jordan Hamilton,Houston,3,0,0,1,2-8,2-2,14:37,0,2,+6,7,1,1-4,1,2
Joe Johnson,Brooklyn,3,0,0,4,13-21,2-2,33:54,0,2,+17,32,1,4-8,4,1
Paul Pierce,Brooklyn,1,0,0,6,2-4,0-0,23:26,0,1,+11,4,1,0-2,6,2
Mason Plumlee,Brooklyn,4,2,1,3,5-6,1-3,27:38,3,2,+8,11,1,0-0,6,2
Deron Williams,Brooklyn,6,0,0,3,6-14,0-0,35:29,0,4,+7,12,2,0-5,3,1
Shaun Livingston,Brooklyn,2,1,1,6,6-12,5-6,29:11,0,2,+4,17,2,0-0,6,1
Alan Anderson,Brooklyn,2,0,0,2,1-3,2-4,27:23,0,5,+4,4,1,0-2,2,1
Mirza Teletovic,Brooklyn,1,0,1,6,4-7,0-0,24:34,1,2,-2,10,1,2-5,7,1
Andray Blatche,Brooklyn,2,2,0,2,6-12,1-2,19:54,2,4,+1,13,0,0-1,4,4
Jorge Gutierrez,Brooklyn,2,0,0,4,1-3,0-0,17:19,0,4,-3,2,0,0-2,4,0
Marquis Teague,Brooklyn,0,0,0,0,0-1,0-0,0:44,0,0,-2,0,0,0-0,0,0
Jason Collins,Brooklyn,0,0,0,0,0-0,0-0,0:29,0,0,+0,0,0,0-0,0,0
